country,entity,data_year,age,age_group,group_rank,sex,ethnicity,activity,count
Spain,Suspect,2018,43,Adult,3,Male,,,9.625
Spain,Suspect,2018,44,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,44,Adult,3,Male,,,9.625
Spain,Suspect,2018,45,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,45,Adult,3,Male,,,9.625
Spain,Suspect,2018,46,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,46,Adult,3,Male,,,9.625
Spain,Suspect,2018,47,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,47,Adult,3,Male,,,9.625
Spain,Suspect,2018,48,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,48,Adult,3,Male,,,9.625
Spain,Suspect,2018,49,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,49,Adult,3,Male,,,9.625
Spain,Suspect,2018,50,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,50,Adult,3,Male,,,9.625
Spain,Suspect,2018,51,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,51,Adult,3,Male,,,9.625
Spain,Suspect,2018,52,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,52,Adult,3,Male,,,9.625
Spain,Suspect,2018,53,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,53,Adult,3,Male,,,9.625
Spain,Suspect,2018,54,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,54,Adult,3,Male,,,9.625
Spain,Suspect,2018,55,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,55,Adult,3,Male,,,9.625
Spain,Suspect,2018,56,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,56,Adult,3,Male,,,9.625
Spain,Suspect,2018,57,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,57,Adult,3,Male,,,9.625
Spain,Suspect,2018,58,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,58,Adult,3,Male,,,9.625
Spain,Suspect,2018,59,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,59,Adult,3,Male,,,9.625
Spain,Suspect,2018,60,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,60,Adult,3,Male,,,9.625
Spain,Suspect,2018,61,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,61,Adult,3,Male,,,9.625
Spain,Suspect,2018,62,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,62,Adult,3,Male,,,9.625
Spain,Suspect,2018,63,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,63,Adult,3,Male,,,9.625
Spain,Suspect,2018,64,Adult,3,Female,,,0.4166666666666667
Spain,Suspect,2018,64,Adult,3,Male,,,9.625
Spain,Suspect,2018,65,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,65,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,66,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,66,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,67,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,67,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,68,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,68,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,69,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,69,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,70,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,70,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,71,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,71,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,72,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,72,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,73,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,73,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,74,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,74,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,75,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,75,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,76,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,76,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,77,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,77,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,78,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,78,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,79,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,79,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,80,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,80,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,81,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,81,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,82,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,82,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,83,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,83,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,84,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,84,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,85,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,85,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,86,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,86,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,87,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,87,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,88,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,88,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,89,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,89,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,90,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,90,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,91,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,91,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,92,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,92,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,93,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,93,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,94,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,94,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,95,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,95,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,96,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,96,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,97,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,97,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,98,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,98,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2018,99,Adult,3,Female,,,0.02857142857142857
Spain,Suspect,2018,99,Adult,3,Male,,,0.7714285714285715
Spain,Suspect,2019,14,Juvenile,2,Female,,,1.75
Spain,Suspect,2019,14,Juvenile,2,Male,,,31.0
Spain,Suspect,2019,15,Juvenile,2,Female,,,1.75
Spain,Suspect,2019,15,Juvenile,2,Male,,,31.0
Spain,Suspect,2019,16,Juvenile,2,Female,,,1.75
Spain,Suspect,2019,16,Juvenile,2,Male,,,31.0
Spain,Suspect,2019,17,Juvenile,2,Female,,,1.75
Spain,Suspect,2019,17,Juvenile,2,Male,,,31.0
Spain,Suspect,2019,18,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,18,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,19,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,19,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,20,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,20,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,21,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,21,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,22,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,22,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,23,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,23,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,24,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,24,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,25,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,25,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,26,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,26,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,27,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,27,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,28,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,28,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,29,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,29,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,30,Adult,3,Female,,,0.38461538461538464
Spain,Suspect,2019,30,Adult,3,Male,,,11.461538461538462
Spain,Suspect,2019,31,Adult,3,Female,,,0.4
Spain,Suspect,2019,31,Adult,3,Male,,,9.4
Spain,Suspect,2019,32,Adult,3,Female,,,0.4
Spain,Suspect,2019,32,Adult,3,Male,,,9.4
Spain,Suspect,2019,33,Adult,3,Female,,,0.4
Spain,Suspect,2019,33,Adult,3,Male,,,9.4
Spain,Suspect,2019,34,Adult,3,Female,,,0.4
Spain,Suspect,2019,34,Adult,3,Male,,,9.4
Spain,Suspect,2019,35,Adult,3,Female,,,0.4
Spain,Suspect,2019,35,Adult,3,Male,,,9.4
Spain,Suspect,2019,36,Adult,3,Female,,,0.4
Spain,Suspect,2019,36,Adult,3,Male,,,9.4
Spain,Suspect,2019,37,Adult,3,Female,,,0.4
Spain,Suspect,2019,37,Adult,3,Male,,,9.4
Spain,Suspect,2019,38,Adult,3,Female,,,0.4
Spain,Suspect,2019,38,Adult,3,Male,,,9.4
Spain,Suspect,2019,39,Adult,3,Female,,,0.4
Spain,Suspect,2019,39,Adult,3,Male,,,9.4
Spain,Suspect,2019,40,Adult,3,Female,,,0.4
Spain,Suspect,2019,40,Adult,3,Male,,,9.4
Spain,Suspect,2019,41,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,41,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,42,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,42,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,43,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,43,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,44,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,44,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,45,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,45,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,46,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,46,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,47,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,47,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,48,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,48,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,49,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,49,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,50,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,50,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,51,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,51,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,52,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,52,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,53,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,53,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,54,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,54,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,55,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,55,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,56,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,56,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,57,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,57,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,58,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,58,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,59,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,59,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,60,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,60,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,61,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,61,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,62,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,62,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,63,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,63,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,64,Adult,3,Female,,,0.4583333333333333
Spain,Suspect,2019,64,Adult,3,Male,,,7.166666666666667
Spain,Suspect,2019,65,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,65,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,66,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,66,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,67,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,67,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,68,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,68,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,69,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,69,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,70,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,70,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,71,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,71,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,72,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,72,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,73,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,73,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,74,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,74,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,75,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,75,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,76,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,76,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,77,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,77,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,78,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,78,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,79,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,79,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,80,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,80,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,81,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,81,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,82,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,82,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,83,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,83,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,84,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,84,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,85,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,85,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,86,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,86,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,87,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,87,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,88,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,88,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,89,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,89,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,90,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,90,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,91,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,91,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,92,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,92,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,93,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,93,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,94,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,94,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,95,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,95,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,96,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,96,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,97,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,97,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,98,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,98,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2019,99,Adult,3,Female,,,0.05714285714285714
Spain,Suspect,2019,99,Adult,3,Male,,,0.8285714285714286
Spain,Suspect,2020,14,Juvenile,2,Female,,,0.5
Spain,Suspect,2020,14,Juvenile,2,Male,,,10.75
Spain,Suspect,2020,15,Juvenile,2,Female,,,0.5
Spain,Suspect,2020,15,Juvenile,2,Male,,,10.75
Spain,Suspect,2020,16,Juvenile,2,Female,,,0.5
Spain,Suspect,2020,16,Juvenile,2,Male,,,10.75
Spain,Suspect,2020,17,Juvenile,2,Female,,,0.5
Spain,Suspect,2020,17,Juvenile,2,Male,,,10.75
Spain,Suspect,2020,18,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,18,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,19,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,19,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,20,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,20,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,21,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,21,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,22,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,22,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,23,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,23,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,24,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,24,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,25,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,25,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,26,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,26,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,27,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,27,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,28,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,28,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,29,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,29,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,30,Adult,3,Female,,,0.23076923076923078
Spain,Suspect,2020,30,Adult,3,Male,,,7.615384615384615
Spain,Suspect,2020,31,Adult,3,Female,,,0.6
Spain,Suspect,2020,31,Adult,3,Male,,,6.8
Spain,Suspect,2020,32,Adult,3,Female,,,0.6
Spain,Suspect,2020,32,Adult,3,Male,,,6.8
Spain,Suspect,2020,33,Adult,3,Female,,,0.6
Spain,Suspect,2020,33,Adult,3,Male,,,6.8
Spain,Suspect,2020,34,Adult,3,Female,,,0.6
Spain,Suspect,2020,34,Adult,3,Male,,,6.8
Spain,Suspect,2020,35,Adult,3,Female,,,0.6
Spain,Suspect,2020,35,Adult,3,Male,,,6.8
Spain,Suspect,2020,36,Adult,3,Female,,,0.6
Spain,Suspect,2020,36,Adult,3,Male,,,6.8
Spain,Suspect,2020,37,Adult,3,Female,,,0.6
Spain,Suspect,2020,37,Adult,3,Male,,,6.8
Spain,Suspect,2020,38,Adult,3,Female,,,0.6
Spain,Suspect,2020,38,Adult,3,Male,,,6.8
Spain,Suspect,2020,39,Adult,3,Female,,,0.6
Spain,Suspect,2020,39,Adult,3,Male,,,6.8
Spain,Suspect,2020,40,Adult,3,Female,,,0.6
Spain,Suspect,2020,40,Adult,3,Male,,,6.8
Spain,Suspect,2020,41,Adult,3,Female,,,0.625
Spain,Suspect,2020,41,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,42,Adult,3,Female,,,0.625
Spain,Suspect,2020,42,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,43,Adult,3,Female,,,0.625
Spain,Suspect,2020,43,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,44,Adult,3,Female,,,0.625
Spain,Suspect,2020,44,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,45,Adult,3,Female,,,0.625
Spain,Suspect,2020,45,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,46,Adult,3,Female,,,0.625
Spain,Suspect,2020,46,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,47,Adult,3,Female,,,0.625
Spain,Suspect,2020,47,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,48,Adult,3,Female,,,0.625
Spain,Suspect,2020,48,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,49,Adult,3,Female,,,0.625
Spain,Suspect,2020,49,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,50,Adult,3,Female,,,0.625
Spain,Suspect,2020,50,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,51,Adult,3,Female,,,0.625
Spain,Suspect,2020,51,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,52,Adult,3,Female,,,0.625
Spain,Suspect,2020,52,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,53,Adult,3,Female,,,0.625
Spain,Suspect,2020,53,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,54,Adult,3,Female,,,0.625
Spain,Suspect,2020,54,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,55,Adult,3,Female,,,0.625
Spain,Suspect,2020,55,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,56,Adult,3,Female,,,0.625
Spain,Suspect,2020,56,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,57,Adult,3,Female,,,0.625
Spain,Suspect,2020,57,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,58,Adult,3,Female,,,0.625
Spain,Suspect,2020,58,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,59,Adult,3,Female,,,0.625
Spain,Suspect,2020,59,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,60,Adult,3,Female,,,0.625
Spain,Suspect,2020,60,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,61,Adult,3,Female,,,0.625
Spain,Suspect,2020,61,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,62,Adult,3,Female,,,0.625
Spain,Suspect,2020,62,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,63,Adult,3,Female,,,0.625
Spain,Suspect,2020,63,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,64,Adult,3,Female,,,0.625
Spain,Suspect,2020,64,Adult,3,Male,,,7.541666666666667
Spain,Suspect,2020,65,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,66,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,67,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,68,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,69,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,70,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,71,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,72,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,73,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,74,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,75,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,76,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,77,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,78,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,79,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,80,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,81,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,82,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,83,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,84,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,85,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,86,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,87,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,88,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,89,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,90,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,91,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,92,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,93,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,94,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,95,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,96,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,97,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,98,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2020,99,Adult,3,Male,,,0.9428571428571428
Spain,Suspect,2021,14,Juvenile,2,Male,,,9.75
Spain,Suspect,2021,15,Juvenile,2,Male,,,9.75
Spain,Suspect,2021,16,Juvenile,2,Male,,,9.75
Spain,Suspect,2021,17,Juvenile,2,Male,,,9.75
Spain,Suspect,2021,18,Adult,3,Female,,,0.46153846153846156
